,IdEmployee,EmployeeNumber,Age,DateBirth,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork
139,139,"441,0",31,1993,No,travel_rarely,1275.0,28,2,no-data,4,Female,64.0,3,2, Research Scientist ,4,Married,11934.0,1,No,13,3,4,2,"11,0",2,3,10,1,9,True
140,140,"531,0",40,1984,No,no-data,1218.0,1,1,no-data,2,Male,52.0,3,5, Manager ,3,no-data,8213.0,1,no-data,14,3,3,1,"21,0",3,3,21,1,6,True
141,141,"549,0",61,1963,No,no-data,422.0,7,3,Life Sciences,1,Female,41.0,3,5, Manager ,1,no-data,3854.0,5,No,11,3,4,0,"33,0",5,1,29,11,10,True
142,142,"567,0",31,1993,No,no-data,1398.0,22,4,Other,3,Female,69.0,3,3, Sales Executive ,1,no-data,2890.0,0,no-data,11,3,3,0,"10,0",3,3,9,7,8,True
143,143,"581,0",32,1992,No,travel_rarely,1274.0,9,1,no-data,3,Male,53.0,3,3, Manufacturing Director ,2,Divorced,14394.0,1,No,25,4,4,1,no-data,6,4,13,0,8,True
144,144,"702,0",34,1990,Yes,no-data,1076.0,3,3,Life Sciences,1,Male,70.0,3,1, Research Scientist ,1,Single,3164.0,1,Yes,11,3,1,0,no-data,3,3,10,9,7,False
145,145,"716,0",51,1973,No,no-data,1207.0,28,1,Medical,4,Male,74.0,4,1, Laboratory Technician ,3,Married,3297.0,1,Yes,11,3,3,3,"20,0",3,3,20,3,8,True
146,146,"772,0",33,1991,No,no-data,430.0,24,4,Life Sciences,1,Male,80.0,3,2, Laboratory Technician ,4,no-data,21146.0,1,No,15,3,4,2,"10,0",2,3,10,4,7,True
147,147,"836,0",43,1981,No,no-data,933.0,29,3,no-data,2,Male,98.0,3,2, Manufacturing Director ,2,no-data,11806.0,1,no-data,13,3,4,1,"10,0",3,2,9,7,8,True
148,148,"840,0",50,1974,Yes,no-data,1184.0,11,3,Marketing,3,Female,43.0,3,3, Sales Executive ,4,Married,5860.0,1,No,18,3,1,2,no-data,3,4,9,7,7,False
149,149,"844,0",28,1996,No,no-data,1018.0,5,1,no-data,3,Male,42.0,2,3, Research Director ,4,Divorced,8842.0,1,no-data,16,3,2,1,no-data,3,3,9,0,8,True
150,150,"867,0",53,1971,No,no-data,890.0,26,4,no-data,3,Female,81.0,2,4, Manufacturing Director ,4,Married,19028.0,3,No,22,4,3,0,"31,0",3,3,9,0,0,False
151,151,"889,0",33,1991,No,no-data,379.0,5,2,Life Sciences,2,Male,48.0,3,2, Sales Executive ,2,no-data,8891.0,1,No,14,3,4,1,"10,0",3,3,10,5,3,True
152,152,"924,0",37,1987,No,no-data,1425.0,14,1,Life Sciences,3,Male,68.0,3,2, Healthcare Representative ,4,no-data,4821.0,0,no-data,17,3,1,1,no-data,2,2,16,4,11,False
153,153,"976,0",53,1971,No,no-data,1053.0,1,2,Life Sciences,4,Male,70.0,3,4, Manager ,4,Married,13829.0,2,no-data,15,3,2,1,"26,0",2,3,9,7,8,True
154,154,"992,0",34,1990,No,non-travel,722.0,17,3,no-data,4,Male,38.0,3,4, Manager ,3,Single,20489.0,1,no-data,11,3,4,0,"10,0",2,3,10,6,0,False
155,155,"1002,0",46,1978,No,non-travel,248.0,23,2,Life Sciences,4,Male,42.0,3,2, Laboratory Technician ,1,no-data,14039.0,1,Yes,15,3,3,1,"9,0",2,3,9,0,8,True
156,156,"1073,0",37,1987,No,travel_rarely,796.0,12,5,no-data,4,Female,51.0,2,3, Manufacturing Director ,4,no-data,15669.0,0,no-data,11,3,2,0,"15,0",2,2,14,7,8,True
157,157,"1138,0",50,1974,No,no-data,174.0,8,4,no-data,4,Male,56.0,2,4, Sales Executive ,2,no-data,11879.0,6,no-data,17,3,2,1,"22,0",3,3,9,2,3,False
158,158,"1192,0",30,1994,No,no-data,329.0,6,1,no-data,2,Female,54.0,3,1, Laboratory Technician ,4,Married,26342.0,1,no-data,13,3,1,1,no-data,5,3,10,0,8,False
159,159,"1196,0",38,1986,No,no-data,977.0,1,3,Life Sciences,4,Female,56.0,2,2, Manufacturing Director ,4,Married,9961.0,1,no-data,13,3,2,1,"14,0",2,2,14,3,11,True
160,160,"1315,0",29,1995,No,non-travel,1476.0,1,3,no-data,3,Female,55.0,1,2, Laboratory Technician ,4,Married,16392.0,0,No,11,3,1,3,"10,0",6,3,9,7,5,True
161,161,"1324,0",32,1992,No,non-travel,587.0,2,4,no-data,4,Female,57.0,3,3, Sales Executive ,3,no-data,8935.0,1,Yes,19,3,1,1,"10,0",5,2,10,9,6,True
162,162,"1334,0",43,1981,No,non-travel,495.0,2,1,Life Sciences,3,Male,88.0,3,4, Manager ,3,no-data,26582.0,0,Yes,13,3,4,0,"21,0",3,2,20,2,10,False
163,163,"1346,0",41,1983,No,travel_rarely,523.0,2,3,Life Sciences,3,Male,98.0,3,2, Research Scientist ,4,Single,22455.0,1,no-data,13,3,3,0,"9,0",4,3,9,8,8,True
164,164,"1356,0",35,1989,No,no-data,507.0,15,2,Medical,3,Female,66.0,3,2, Sales Executive ,1,Single,23553.0,1,no-data,12,3,4,0,no-data,6,4,10,9,6,True
165,165,"1423,0",59,1965,No,travel_rarely,1055.0,1,3,no-data,4,Female,76.0,3,5, Research Director ,1,no-data,22456.0,3,no-data,21,4,3,1,no-data,3,3,9,1,5,False
166,166,"1459,0",32,1992,Yes,travel_frequently,1445.0,1,5,no-data,3,Female,100.0,4,3, Manufacturing Director ,2,no-data,8931.0,1,no-data,11,3,1,0,no-data,2,3,10,4,7,True
167,167,"1472,0",54,1970,No,no-data,447.0,2,3,Medical,4,Male,39.0,4,4, Research Director ,2,Single,19764.0,4,No,12,3,2,0,"35,0",2,2,9,8,8,True
168,168,"1485,0",35,1989,No,no-data,829.0,15,3,no-data,2,Male,71.0,3,4, Research Director ,1,no-data,11929.0,7,no-data,14,3,4,2,"16,0",3,2,14,6,9,True
169,169,"1543,0",38,1986,No,no-data,674.0,13,3,no-data,1,Male,47.0,3,2, Research Scientist ,4,Married,3031.0,1,no-data,17,3,1,0,no-data,2,3,10,3,7,True
170,170,"1547,0",43,1981,No,travel_frequently,147.0,2,3,no-data,4,Male,40.0,3,3, Healthcare Representative ,4,no-data,18611.0,2,Yes,14,3,3,1,"24,0",3,1,20,13,9,True
171,171,"1553,0",46,1978,No,no-data,538.0,1,4,no-data,1,Male,66.0,3,3, Healthcare Representative ,2,Divorced,20933.0,1,no-data,12,3,1,3,no-data,4,3,10,7,7,True
172,172,"1562,0",31,1993,Yes,travel_rarely,740.0,1,3,no-data,2,Male,64.0,2,2, Sales Executive ,1,Married,5323.0,1,No,11,3,4,1,no-data,4,3,10,6,7,True
173,173,"1582,0",39,1985,No,travel_rarely,1245.0,14,3,Life Sciences,3,Male,80.0,3,2, Sales Executive ,2,Married,12355.0,0,no-data,11,3,4,1,"10,0",3,3,9,7,7,True
174,174,"1606,0",51,1973,No,no-data,1234.0,20,5,Medical,2,Male,41.0,3,4, Healthcare Representative ,3,no-data,20689.0,2,no-data,15,3,3,1,"32,0",3,3,30,12,13,False
175,175,"1658,0",35,1989,No,travel_rarely,1130.0,3,3,no-data,4,Female,66.0,3,2, Research Scientist ,2,no-data,19332.0,1,No,12,3,3,1,"11,0",2,3,11,7,9,True
176,176,"1665,0",55,1969,No,travel_rarely,584.0,22,5,no-data,2,Female,91.0,3,4, Manager ,3,no-data,18685.0,3,no-data,25,4,3,1,"36,0",6,3,10,4,7,True
177,177,"1737,0",40,1984,No,no-data,792.0,1,3,Life Sciences,4,Male,77.0,3,2, Laboratory Technician ,4,Married,8989.0,1,no-data,15,3,4,1,no-data,2,3,9,5,8,True
178,178,"1790,0",37,1987,No,no-data,1383.0,10,3,Life Sciences,4,Male,90.0,3,3, Healthcare Representative ,1,no-data,25949.0,7,no-data,13,3,4,1,"15,0",1,3,12,5,7,False
179,179,"1823,0",35,1989,No,travel_rarely,589.0,8,2,no-data,2,Male,92.0,4,2, Sales Executive ,3,no-data,22128.0,1,No,21,4,3,2,"10,0",5,3,10,4,8,False
180,180,"1857,0",47,1977,No,travel_rarely,706.0,2,2,Life Sciences,4,Male,82.0,3,3, Manufacturing Director ,4,Divorced,19989.0,3,no-data,14,3,3,1,"12,0",4,2,9,4,7,True
181,181,"1864,0",28,1996,No,travel_rarely,728.0,23,1,Medical,2,Female,36.0,2,2, Sales Representative ,3,Married,7018.0,1,No,21,4,4,1,no-data,5,3,9,5,8,False
182,182,"1881,0",32,1992,No,no-data,311.0,36,3,Life Sciences,2,Male,89.0,3,2, Laboratory Technician ,3,Divorced,18624.0,1,No,11,3,1,1,"10,0",2,3,10,0,2,False
183,183,"1888,0",46,1978,No,travel_rarely,556.0,25,2,Life Sciences,2,Female,93.0,2,2, Manufacturing Director ,4,no-data,23888.0,0,No,13,3,4,2,"10,0",2,2,9,3,8,True
184,184,"1950,0",35,1989,No,travel_rarely,937.0,1,3,Marketing,1,Male,32.0,3,3, Sales Executive ,4,no-data,6770.0,1,No,21,4,1,0,"14,0",3,2,14,2,1,False
185,185,"1962,0",36,1988,No,no-data,1224.0,7,4,no-data,3,Female,55.0,3,2, Sales Executive ,4,no-data,13586.0,1,Yes,11,3,4,0,"10,0",2,3,10,0,9,False
186,186,"1975,0",40,1984,No,travel_rarely,119.0,15,4,Marketing,2,Male,77.0,3,4, Sales Executive ,1,Single,25098.0,0,No,12,3,1,0,"21,0",3,3,20,11,10,False
187,187,"1986,0",41,1983,No,travel_rarely,444.0,2,2,Marketing,2,Female,92.0,3,2, Sales Executive ,2,Married,4258.0,3,No,14,3,3,1,no-data,4,3,11,5,10,True
188,188,"2000,0",48,1976,No,no-data,1018.0,1,1,no-data,3,Female,98.0,3,3, Research Director ,2,Married,17231.0,0,No,18,3,1,2,"14,0",3,1,13,5,12,True
189,189,"2,0",50,1974,No,travel_frequently,1018.0,8,1,no-data,3,Male,61.0,2,2, Research Scientist ,2,Married,24907.0,1,No,23,4,4,1,"10,0",3,3,10,1,7,True
190,190,"5,0",34,1990,No,travel_frequently,1392.0,19,4,Life Sciences,1,Female,56.0,3,1, Research Scientist ,3,Married,23159.0,1,no-data,11,3,3,0,no-data,3,3,8,3,0,True
191,191,"35,0",43,1981,No,no-data,589.0,8,4,no-data,3,Male,48.0,3,2, Sales Executive ,2,no-data,21173.0,0,no-data,11,3,4,1,"10,0",2,3,9,4,2,False
192,192,"76,0",32,1992,No,no-data,655.0,7,4,Life Sciences,4,Male,48.0,3,2, Laboratory Technician ,4,Divorced,9528.0,3,No,22,4,4,1,no-data,3,2,7,1,7,False
193,193,"98,0",32,1992,No,travel_rarely,746.0,8,4,no-data,3,Female,61.0,3,2, Manufacturing Director ,4,Single,20682.0,1,No,23,4,4,0,"11,0",2,3,11,1,8,False
194,194,"120,0",52,1972,No,no-data,632.0,21,4,Marketing,3,Male,71.0,3,2, Sales Executive ,4,no-data,8423.0,0,no-data,22,4,4,0,"11,0",2,1,10,1,0,True
195,195,"147,0",35,1989,Yes,travel_frequently,658.0,7,3,no-data,1,Male,66.0,1,2, Laboratory Technician ,3,no-data,22887.0,1,Yes,24,4,4,0,"9,0",3,3,9,0,6,True
196,196,"154,0",37,1987,No,no-data,1467.0,11,2,Technical Degree,2,Female,92.0,3,3, Sales Executive ,4,no-data,22952.0,0,No,14,3,3,1,"10,0",6,3,9,2,8,False
197,197,"159,0",31,1993,No,travel_frequently,1312.0,23,3,no-data,1,Male,96.0,1,1, Research Scientist ,3,Divorced,22310.0,1,No,25,4,3,3,no-data,2,2,10,0,9,False
198,198,"160,0",34,1990,No,non-travel,750.0,12,2,no-data,1,Male,95.0,3,2, Sales Executive ,2,Married,15480.0,0,no-data,13,3,1,1,no-data,2,4,7,0,7,True
199,199,"163,0",32,1992,Yes,no-data,249.0,6,4,Life Sciences,2,Male,76.0,1,2, Sales Executive ,3,Married,20739.0,4,no-data,18,3,2,0,no-data,3,2,7,7,7,False
200,200,"176,0",42,1982,No,travel_rarely,802.0,23,1,no-data,3,Male,96.0,3,3, Sales Executive ,3,Divorced,21196.0,3,Yes,13,3,3,1,no-data,2,3,9,0,7,False
201,201,"177,0",27,1997,No,travel_rarely,1355.0,25,1,no-data,3,Female,61.0,3,1, Human Resources ,3,no-data,8916.0,1,no-data,23,4,4,1,"8,0",3,3,8,5,7,True
202,202,"195,0",33,1991,No,no-data,689.0,9,2,no-data,4,Male,35.0,1,2, Sales Executive ,4,Divorced,22812.0,0,No,17,3,4,3,no-data,2,4,8,0,7,True
203,203,"202,0",41,1983,No,travel_frequently,1395.0,26,3,no-data,2,Female,54.0,3,2, Research Scientist ,2,Divorced,8504.0,1,No,11,3,1,1,"20,0",2,3,20,2,13,False
204,204,"205,0",54,1970,No,travel_rarely,1436.0,6,2,Marketing,2,Male,34.0,3,2, Sales Representative ,3,no-data,16047.0,2,Yes,20,4,4,1,"13,0",3,1,7,4,5,True
205,205,"252,0",34,1990,No,travel_rarely,408.0,14,3,no-data,4,Female,42.0,3,1, Research Scientist ,2,no-data,4673.0,1,no-data,13,3,4,1,"8,0",5,3,8,1,6,True
206,206,"258,0",52,1972,No,travel_rarely,313.0,3,3,no-data,4,Female,98.0,3,4, Healthcare Representative ,2,Single,7192.0,3,no-data,18,3,3,0,no-data,6,3,7,1,0,False
207,207,"260,0",28,1996,No,travel_rarely,894.0,9,3,Medical,4,Female,99.0,3,1, Research Scientist ,2,Single,11781.0,1,No,16,3,4,0,no-data,2,2,7,0,3,False
208,208,"267,0",38,1986,No,no-data,290.0,21,3,Life Sciences,2,Male,65.0,4,1, Research Scientist ,1,no-data,22977.0,1,Yes,12,3,1,1,no-data,3,2,8,1,7,True
209,209,"275,0",50,1974,No,non-travel,1002.0,18,4,no-data,4,Male,92.0,3,2, Manufacturing Director ,4,Divorced,23793.0,1,Yes,15,3,1,2,"7,0",0,3,7,1,7,False
210,210,"293,0",28,1996,No,no-data,1242.0,20,3,Life Sciences,4,Female,90.0,3,2, Sales Executive ,3,Single,12916.0,1,no-data,14,3,4,0,"7,0",2,3,7,0,7,False
211,211,"302,0",46,1978,No,no-data,1052.0,6,3,Medical,4,Female,57.0,2,3, Sales Executive ,4,Single,16840.0,6,no-data,12,3,4,0,"23,0",2,3,19,12,8,True
212,212,"314,0",36,1988,No,no-data,944.0,1,3,no-data,3,Female,92.0,3,3, Sales Executive ,3,Single,9096.0,1,No,14,3,1,0,"10,0",3,4,10,0,8,True
213,213,"329,0",53,1971,No,no-data,771.0,2,4,Life Sciences,1,Male,79.0,2,5, Manager ,3,no-data,21030.0,1,Yes,18,3,4,0,"33,0",2,4,33,15,12,True
214,214,"361,0",39,1985,No,non-travel,1327.0,2,2,Life Sciences,4,Male,39.0,2,2, Sales Executive ,4,no-data,19682.0,3,No,18,3,4,1,"13,0",0,3,8,7,5,True
215,215,"363,0",47,1977,No,no-data,488.0,27,3,no-data,2,Female,75.0,1,4, Manager ,2,Married,14977.0,3,Yes,12,3,2,1,"28,0",2,2,7,7,7,False
216,216,"376,0",48,1976,Yes,non-travel,666.0,10,4,Life Sciences,1,Male,88.0,3,3, Manager ,2,Married,10268.0,1,no-data,12,3,4,1,no-data,2,2,10,9,9,True
217,217,"381,0",36,1988,No,no-data,1315.0,22,3,Life Sciences,2,Female,71.0,4,3, Manager ,2,Divorced,19100.0,7,no-data,18,3,2,1,"10,0",6,2,7,6,2,False
218,218,"388,0",30,1994,No,travel_frequently,442.0,2,2,no-data,2,Male,44.0,3,2, Sales Executive ,4,Single,20260.0,1,no-data,18,3,1,0,no-data,3,3,10,0,9,True
219,219,"389,0",56,1968,No,travel_rarely,147.0,20,2,Technical Degree,2,Male,37.0,3,2, Laboratory Technician ,4,Married,15972.0,3,no-data,19,3,4,1,"12,0",4,3,10,0,8,True
220,220,"401,0",27,1997,Yes,travel_rarely,950.0,45,4,no-data,4,Male,48.0,2,2, Sales Executive ,4,Single,8450.0,1,no-data,12,3,2,0,no-data,0,3,8,7,4,True
221,221,"416,0",32,1992,No,travel_rarely,218.0,7,3,Technical Degree,2,Male,100.0,4,2, Sales Executive ,4,no-data,12241.0,4,no-data,11,3,2,1,"10,0",3,2,8,7,7,True
222,222,"430,0",44,1980,No,travel_frequently,329.0,10,4,Life Sciences,3,Female,33.0,3,1, Laboratory Technician ,4,no-data,10675.0,0,No,19,3,1,0,no-data,5,3,8,1,7,True
223,223,"438,0",32,1992,No,travel_rarely,691.0,13,3,Marketing,4,Male,73.0,3,2, Sales Executive ,4,no-data,7143.0,4,no-data,12,3,4,3,"13,0",3,3,7,1,7,True
224,224,"446,0",34,1990,No,no-data,589.0,10,3,no-data,2,Male,46.0,2,2, Sales Executive ,4,no-data,4317.0,3,No,14,3,3,0,no-data,6,2,7,0,1,False
225,225,"448,0",44,1980,No,travel_frequently,559.0,10,4,Life Sciences,3,Female,82.0,2,2, Laboratory Technician ,3,Divorced,6227.0,1,No,11,3,2,1,"9,0",3,4,9,0,0,False
226,226,"454,0",30,1994,Yes,travel_rarely,318.0,8,4,no-data,2,Male,77.0,1,1, Laboratory Technician ,1,no-data,4759.0,1,no-data,11,3,4,0,"7,0",4,2,7,0,7,False
227,227,"458,0",28,1996,No,no-data,1130.0,8,4,no-data,2,Female,56.0,3,2, Sales Executive ,2,no-data,3415.0,1,No,18,3,1,1,"8,0",3,3,8,0,7,False
228,228,"476,0",27,1997,No,travel_rarely,933.0,1,3,no-data,3,Male,57.0,3,2, Sales Executive ,3,no-data,20156.0,1,no-data,17,3,2,1,no-data,3,3,8,7,7,True
229,229,"483,0",41,1983,No,travel_rarely,1171.0,10,4,Life Sciences,4,Female,46.0,4,1, Laboratory Technician ,3,Married,22495.0,3,Yes,13,3,3,1,no-data,3,3,7,1,7,True
230,230,"488,0",42,1982,Yes,no-data,143.0,4,3,no-data,1,Male,56.0,3,2, Sales Executive ,2,no-data,9558.0,1,No,18,3,3,0,"8,0",5,3,8,7,7,False
231,231,"500,0",52,1972,No,travel_rarely,1178.0,14,2,no-data,3,Female,87.0,3,2, Sales Executive ,4,no-data,14862.0,4,No,11,3,3,1,"18,0",2,2,7,0,7,True
232,232,"534,0",42,1982,No,travel_rarely,645.0,1,3,Marketing,2,Male,49.0,4,3, Sales Executive ,1,Married,19566.0,1,no-data,16,3,3,1,"10,0",2,3,10,0,7,True
233,233,"586,0",36,1988,No,travel_rarely,1276.0,16,3,Life Sciences,4,Male,72.0,3,3, Healthcare Representative ,3,no-data,14295.0,4,Yes,12,3,3,0,"10,0",2,3,8,0,0,False
234,234,"595,0",49,1975,No,travel_rarely,163.0,2,5,no-data,2,Female,37.0,3,2, Sales Executive ,4,Married,19658.0,2,No,14,3,1,1,"14,0",2,3,9,6,7,True
235,235,"608,0",27,1997,Yes,travel_frequently,426.0,17,4,Life Sciences,2,Female,58.0,3,1, Human Resources ,3,no-data,22808.0,0,Yes,11,3,2,1,"8,0",2,3,7,1,0,True
236,236,"616,0",42,1982,No,no-data,509.0,2,4,Other,1,Female,62.0,2,2, Healthcare Representative ,3,Single,2112.0,2,Yes,17,3,1,0,"10,0",3,3,8,0,7,True
237,237,"621,0",35,1989,No,no-data,258.0,21,4,no-data,4,Male,74.0,4,2, Sales Executive ,4,Single,19921.0,1,no-data,12,3,4,0,"10,0",3,3,10,5,7,True
238,238,"653,0",32,1992,No,travel_rarely,525.0,6,4,Medical,1,Male,66.0,4,2, Sales Executive ,4,Divorced,6219.0,4,No,22,4,4,2,"13,0",4,4,7,5,7,True
239,239,"663,0",44,1980,No,travel_frequently,111.0,9,5,no-data,4,Male,72.0,3,2, Laboratory Technician ,3,Divorced,19627.0,3,no-data,13,3,2,1,"10,0",3,3,8,4,7,False
240,240,"682,0",54,1970,No,no-data,238.0,1,1,no-data,4,Female,34.0,3,2, Sales Executive ,1,Single,7507.0,7,no-data,20,4,4,0,"18,0",2,4,14,8,10,False
241,241,"710,0",30,1994,No,no-data,806.0,1,4,Life Sciences,2,Male,76.0,1,1, Research Scientist ,4,Divorced,18959.0,1,no-data,18,3,4,1,"10,0",5,3,10,2,8,True
242,242,"717,0",35,1989,No,no-data,1442.0,9,3,Medical,4,Female,46.0,2,3, Healthcare Representative ,2,no-data,17654.0,1,no-data,14,3,2,0,"9,0",3,4,8,7,7,False
243,243,"721,0",40,1984,No,no-data,408.0,2,4,Technical Degree,4,Female,80.0,2,2, Healthcare Representative ,3,Single,20978.0,1,No,11,3,1,0,"20,0",4,3,20,11,10,False
244,244,"722,0",33,1991,No,no-data,929.0,10,3,Marketing,4,Male,55.0,3,2, Sales Executive ,4,no-data,21703.0,1,no-data,12,3,4,0,"10,0",2,2,10,0,8,True
245,245,"724,0",39,1985,No,travel_rarely,827.0,1,4,Life Sciences,2,Female,33.0,4,2, Healthcare Representative ,4,no-data,19383.0,0,no-data,13,3,3,0,"10,0",4,3,9,1,8,True
246,246,"725,0",28,1996,No,travel_rarely,319.0,1,2,Life Sciences,3,Female,53.0,3,3, Manufacturing Director ,1,Married,6009.0,1,no-data,11,3,4,0,"9,0",3,3,9,0,7,False
247,247,"728,0",48,1976,No,no-data,703.0,35,4,Marketing,4,Male,42.0,3,2, Sales Executive ,1,Single,11825.0,2,no-data,12,3,4,0,"20,0",2,3,7,1,7,False
248,248,"733,0",28,1996,No,travel_frequently,294.0,10,2,no-data,4,Male,32.0,3,3, Manufacturing Director ,1,no-data,4809.0,1,No,21,4,3,2,"9,0",4,2,9,1,7,True
249,249,"734,0",42,1982,No,no-data,314.0,1,3,no-data,4,Male,59.0,2,5, Manager ,3,no-data,19562.0,1,No,12,3,2,1,"22,0",3,3,22,2,10,False
250,250,"742,0",37,1987,No,no-data,427.0,8,3,no-data,1,Female,63.0,4,3, Research Director ,1,Married,20335.0,9,no-data,14,3,1,1,"10,0",2,3,8,0,5,False
251,251,"747,0",31,1993,No,no-data,501.0,27,5,Marketing,3,Male,99.0,3,2, Sales Executive ,4,Divorced,25275.0,7,No,23,3,4,1,"10,0",2,2,8,7,7,True
252,252,"762,0",57,1967,No,travel_rarely,1385.0,9,3,no-data,3,Male,81.0,3,4, Healthcare Representative ,4,Married,20420.0,7,No,11,3,3,0,"30,0",1,2,10,1,1,False
253,253,"783,0",46,1978,No,travel_rarely,954.0,2,2,no-data,2,Male,46.0,1,2, Sales Representative ,3,Single,12388.0,0,No,13,3,1,0,"9,0",3,3,8,3,1,True
254,254,"789,0",37,1987,No,non-travel,1434.0,8,4,no-data,1,Male,76.0,2,3, Sales Executive ,1,Single,14229.0,1,no-data,15,3,2,0,"10,0",1,3,10,0,9,False
255,255,"793,0",30,1994,No,no-data,657.0,27,3,Medical,2,Female,66.0,3,2, Healthcare Representative ,3,Married,25549.0,4,No,12,3,1,1,"11,0",3,2,8,1,1,True
256,256,"803,0",39,1985,No,no-data,240.0,2,4,Life Sciences,1,Female,75.0,4,2, Manufacturing Director ,1,Single,26085.0,6,no-data,12,3,4,0,"17,0",2,3,15,4,12,True
257,257,"809,0",43,1981,No,travel_frequently,570.0,8,3,no-data,2,Male,66.0,3,5, Manager ,4,no-data,16225.0,1,No,13,3,2,1,"24,0",4,2,24,14,9,True
258,258,"823,0",37,1987,No,travel_rarely,676.0,1,3,Other,3,Female,35.0,3,2, Manufacturing Director ,2,no-data,23361.0,0,no-data,15,3,1,1,no-data,2,3,9,0,5,False
259,259,"842,0",56,1968,Yes,no-data,436.0,2,1,Medical,3,Male,37.0,3,2, Sales Executive ,4,Single,21519.0,4,no-data,16,3,3,0,no-data,3,2,9,7,3,False
260,260,"913,0",45,1979,No,no-data,661.0,9,2,no-data,2,Male,61.0,3,1, Research Scientist ,1,no-data,7508.0,1,Yes,13,3,4,0,"8,0",0,3,8,7,1,True
261,261,"927,0",42,1982,Yes,no-data,1085.0,2,4,Life Sciences,2,Female,57.0,1,1, Laboratory Technician ,4,Divorced,17725.0,4,Yes,13,3,3,1,no-data,1,2,7,1,0,True
262,262,"941,0",32,1992,No,travel_rarely,154.0,7,4,no-data,2,Male,41.0,2,1, Sales Representative ,3,no-data,11737.0,3,no-data,15,3,2,0,no-data,2,4,7,5,2,False
263,263,"956,0",27,1997,No,travel_frequently,1283.0,28,3,Medical,2,Male,52.0,2,2, Sales Executive ,1,no-data,11148.0,1,no-data,12,3,2,0,no-data,2,3,7,0,7,True
264,264,"966,0",33,1991,No,no-data,498.0,3,4,Medical,3,Female,93.0,3,2, Manufacturing Director ,1,Married,13554.0,1,no-data,12,3,3,1,"8,0",2,4,8,6,3,False
265,265,"967,0",37,1987,Yes,travel_rarely,530.0,3,1,Life Sciences,3,Male,51.0,2,3, Sales Executive ,4,Married,5518.0,1,no-data,11,3,1,1,no-data,6,3,16,3,7,False
266,266,"972,0",46,1978,No,non-travel,805.0,47,2,no-data,4,Male,57.0,3,2, Laboratory Technician ,2,no-data,23163.0,1,no-data,12,3,2,0,no-data,5,2,9,0,8,True
267,267,"990,0",37,1987,No,non-travel,1229.0,8,4,Technical Degree,1,Male,84.0,3,2, Sales Executive ,4,Divorced,25952.0,4,No,13,3,4,2,"12,0",3,3,7,0,7,True
268,268,"1013,0",55,1969,No,travel_rarely,1441.0,17,3,Technical Degree,3,Female,56.0,3,3, Manufacturing Director ,3,no-data,13943.0,8,no-data,11,3,3,1,"22,0",2,3,10,0,8,True
269,269,"1015,0",31,1993,No,travel_rarely,153.0,8,2,no-data,2,Female,73.0,4,3, Research Director ,1,no-data,17802.0,0,Yes,12,3,3,3,no-data,4,2,8,1,7,True
270,270,"1018,0",27,1997,No,no-data,1066.0,2,2,Medical,4,Male,32.0,4,2, Manufacturing Director ,4,Married,3334.0,1,no-data,12,3,2,0,no-data,2,3,8,1,3,False
271,271,"1034,0",56,1968,No,travel_frequently,135.0,18,4,Medical,3,Male,62.0,3,2, Healthcare Representative ,2,Married,12992.0,3,no-data,14,3,4,2,no-data,3,3,8,6,7,True
272,272,"1046,0",33,1991,No,non-travel,1109.0,29,4,no-data,4,Female,69.0,3,1, Laboratory Technician ,3,Single,11135.0,9,No,12,3,2,0,"10,0",2,3,8,7,7,True
273,273,"1050,0",54,1970,No,travel_frequently,124.0,2,3,Marketing,3,Female,38.0,2,3, Sales Executive ,2,no-data,23537.0,2,no-data,12,3,1,1,"30,0",2,3,15,6,12,True
274,274,"1074,0",56,1968,No,no-data,444.0,2,1,no-data,3,Male,40.0,2,4, Manager ,1,Single,17323.0,7,No,15,3,2,0,no-data,3,4,9,6,2,True
275,275,"1082,0",29,1995,Yes,non-travel,1366.0,24,2,no-data,2,Male,72.0,2,3, Healthcare Representative ,1,Single,12355.0,1,No,12,3,1,0,"10,0",2,2,10,1,9,False
276,276,"1097,0",29,1995,No,travel_rarely,857.0,10,3,Other,3,Female,59.0,3,2, Research Scientist ,3,Single,7909.0,3,No,13,3,4,0,no-data,4,4,8,1,7,True
277,277,"1100,0",36,1988,Yes,no-data,1204.0,4,3,Technical Degree,4,Male,86.0,3,3, Sales Executive ,1,no-data,10333.0,0,no-data,22,4,1,0,"9,0",2,3,8,4,7,True
278,278,"1101,0",34,1990,Yes,travel_frequently,827.0,36,4,Medical,3,Female,54.0,2,2, Research Scientist ,3,Single,3129.0,1,No,22,4,2,0,"14,0",4,3,13,3,8,True
279,279,"1106,0",26,1998,Yes,no-data,1219.0,4,1,Technical Degree,4,Male,32.0,3,1, Laboratory Technician ,4,Married,4605.0,1,no-data,15,3,2,1,"7,0",3,4,7,5,6,True
